,pitch_complexity
output/sonata04-3_fragment_28.musicxml,2.9
output/sonata12-1_fragment_48.musicxml,6.066666666666666
output/sonata31-1_fragment_25.musicxml,2.0
output/sonata21-1_fragment_21.musicxml,1.9444444444444446
output/sonata29-4_fragment_19.musicxml,3.5238095238095237
output/sonata05-1_fragment_44.musicxml,1.7888888888888888
output/sonata13-2_fragment_29.musicxml,1.1294117647058823
output/sonata24-2_fragment_34.musicxml,4.0
output/sonata16-3_fragment_25.musicxml,1.7518220176448023
output/sonata17-3_fragment_51.musicxml,2.0
output/sonata20-1_fragment_20.musicxml,2.34375
output/sonata08-1_fragment_40.musicxml,1.5416666666666665
output/sonata15-4_fragment_26.musicxml,2.7222222222222223
output/sonata17-1_fragment_20.musicxml,1.3076923076923077
output/sonata07-1_fragment_60.musicxml,1.2549019607843137
output/sonata05-3_fragment_20.musicxml,1.1193401193401193
output/sonata23-3_fragment_11.musicxml,3.4589285714285714
output/sonata12-3_fragment_9.musicxml,4.379610694539119
output/sonata27-1_fragment_56.musicxml,0.696969696969697
output/sonata25-3_fragment_22.musicxml,1.75
output/sonata17-3_fragment_44.musicxml,2.5729729729729733
output/sonata06-2_fragment_18.musicxml,1.4130434782608696
output/sonata15-4_fragment_11.musicxml,2.533333333333333
output/sonata18-1_fragment_12.musicxml,3.0
output/sonata12-2_fragment_10.musicxml,1.625
output/sonata11-4_fragment_21.musicxml,1.8266666666666667
output/sonata18-1_fragment_58.musicxml,1.961538461538462
output/sonata12-3_fragment_17.musicxml,2.0944444444444446
output/sonata13-1_fragment_9.musicxml,2.1025217031831334
output/sonata07-2_fragment_11.musicxml,1.3513513513513513
output/sonata15-3_fragment_13.musicxml,1.8875000000000002
output/sonata05-3_fragment_30.musicxml,2.7464114832535884
output/sonata07-3_fragment_8.musicxml,0.8611111111111112
output/sonata12-2_fragment_18.musicxml,0.9692934782608695
output/sonata02-4_fragment_30.musicxml,3.188208616780045
output/sonata17-1_fragment_50.musicxml,1.5875
output/sonata05-2_fragment_21.musicxml,4.522742254449571
output/sonata01-2_fragment_2.musicxml,2.1387878787878787
output/sonata11-1_fragment_21.musicxml,2.564516129032258
output/sonata31-2_fragment_28.musicxml,1.223684210526316
output/sonata32-2_fragment_21.musicxml,10.986977997305795
output/sonata22-1_fragment_32.musicxml,4.5064935064935066
output/sonata01-3_fragment_16.musicxml,1.75
output/sonata25-3_fragment_14.musicxml,3.7570621468926557
output/sonata02-4_fragment_34.musicxml,2.2653061224489797
output/sonata30-2_fragment_1.musicxml,1.1538461538461537
output/sonata18-3_fragment_13.musicxml,1.4919028340080973
output/sonata01-4_fragment_9.musicxml,2.375
output/sonata21-1_fragment_51.musicxml,1.8651428571428577
output/sonata17-3_fragment_30.musicxml,3.389473684210526
output/sonata04-1_fragment_75.musicxml,2.25
output/sonata29-3_fragment_19.musicxml,3.266331658291457
output/sonata29-4_fragment_100.musicxml,3.046717918391484
output/sonata08-1_fragment_10.musicxml,1.3571428571428572
output/sonata18-1_fragment_55.musicxml,1.6842105263157894
output/sonata03-4_fragment_54.musicxml,3.3617424242424243
output/sonata15-1_fragment_59.musicxml,1.0833333333333333
output/sonata16-2_fragment_11.musicxml,6.282538922155689
output/sonata21-3_fragment_62.musicxml,2.648907103825137
output/sonata17-3_fragment_39.musicxml,3.3333333333333335
output/sonata12-3_fragment_16.musicxml,1.4418781725888326
output/sonata25-1_fragment_8.musicxml,1.5333333333333332
output/sonata15-1_fragment_20.musicxml,1.2916666666666667
output/sonata22-2_fragment_27.musicxml,4.0
output/sonata04-4_fragment_23.musicxml,7.272727272727273
output/sonata28-1_fragment_21.musicxml,3.360865122615804
output/sonata17-3_fragment_20.musicxml,4.0
output/sonata07-1_fragment_78.musicxml,1.0
output/sonata18-1_fragment_28.musicxml,2.7525252525252526
output/sonata01-3_fragment_13.musicxml,1.0892857142857142
output/sonata15-4_fragment_25.musicxml,2.5166666666666666
output/sonata09-3_fragment_10.musicxml,1.625
output/sonata19-1_fragment_13.musicxml,3.75
output/sonata26-3_fragment_17.musicxml,3.5
output/sonata23-1_fragment_61.musicxml,2.711928934010153
output/sonata24-2_fragment_0.musicxml,2.5
output/sonata11-2_fragment_0.musicxml,4.433333333333334
output/sonata22-1_fragment_13.musicxml,3.5139263252470796
output/sonata26-2_fragment_3.musicxml,8.458333333333332
output/sonata23-1_fragment_10.musicxml,1.496969696969697
output/sonata29-1_fragment_51.musicxml,1.0065789473684212
output/sonata22-2_fragment_22.musicxml,3.0
output/sonata16-3_fragment_44.musicxml,1.8567774936061379
output/sonata21-3_fragment_45.musicxml,4.397022332506202
output/sonata06-1_fragment_9.musicxml,2.4183673469387754
output/sonata29-4_fragment_41.musicxml,1.9059829059829059
output/sonata29-3_fragment_7.musicxml,5.651934056065175
output/sonata03-4_fragment_45.musicxml,3.032558139534884
output/sonata15-4_fragment_38.musicxml,1.5
output/sonata15-4_fragment_37.musicxml,2.1058344640434195
output/sonata16-1_fragment_77.musicxml,2.8433497536945813
output/sonata29-1_fragment_17.musicxml,1.6858960298311034
output/sonata17-3_fragment_55.musicxml,2.9571428571428573
output/sonata15-1_fragment_41.musicxml,0.8571428571428571
output/sonata27-1_fragment_9.musicxml,1.2852459016393443
output/sonata09-1_fragment_27.musicxml,1.128445229681979
output/sonata19-1_fragment_23.musicxml,3.0625
output/sonata02-4_fragment_36.musicxml,1.59375
output/sonata01-3_fragment_8.musicxml,1.7
output/sonata14-3_fragment_4.musicxml,3.015873015873016
output/sonata29-4_fragment_9.musicxml,2.09375
output/sonata06-1_fragment_0.musicxml,3.91304347826087
output/sonata18-3_fragment_8.musicxml,1.5824175824175826
output/sonata19-2_fragment_10.musicxml,0.9166666666666666
output/sonata14-3_fragment_10.musicxml,3.032967032967033
output/sonata24-2_fragment_12.musicxml,3.3043478260869565
output/sonata05-3_fragment_22.musicxml,2.367521367521367
output/sonata29-4_fragment_64.musicxml,0.8958333333333333
output/sonata29-4_fragment_89.musicxml,2.6272401433691757
output/sonata05-3_fragment_12.musicxml,1.6818181818181819
output/sonata15-4_fragment_2.musicxml,1.4166666666666665
output/sonata18-1_fragment_2.musicxml,2.069852941176471
output/sonata30-3_fragment_28.musicxml,3.545
output/sonata27-2_fragment_32.musicxml,2.920967741935484
output/sonata12-3_fragment_6.musicxml,1.3480161943319837
output/sonata02-1_fragment_10.musicxml,1.4583333333333335
output/sonata02-2_fragment_5.musicxml,2.3100358422939067
output/sonata13-2_fragment_16.musicxml,2.0
output/sonata09-1_fragment_29.musicxml,1.025
output/sonata15-4_fragment_35.musicxml,4.0
output/sonata29-1_fragment_33.musicxml,1.707764822624659
output/sonata31-3_fragment_33.musicxml,7.691618108471538
output/sonata02-4_fragment_2.musicxml,1.031992337164751
output/sonata02-4_fragment_44.musicxml,2.4035087719298245
output/sonata31-3_fragment_31.musicxml,8.063528077141234
output/sonata09-2_fragment_4.musicxml,0.641025641025641
output/sonata18-1_fragment_34.musicxml,1.4606060606060607
output/sonata07-1_fragment_62.musicxml,0.85
output/sonata25-1_fragment_44.musicxml,2.1707317073170733
output/sonata04-1_fragment_23.musicxml,2.1818181818181817
output/sonata04-1_fragment_55.musicxml,1.5833333333333335
output/sonata11-4_fragment_9.musicxml,4.7272727272727275
output/sonata01-3_fragment_1.musicxml,1.5630252100840336
output/sonata07-4_fragment_10.musicxml,3.615927419354839
output/sonata29-1_fragment_96.musicxml,2.5142857142857142
output/sonata21-3_fragment_20.musicxml,5.024096385542169
output/sonata29-1_fragment_79.musicxml,1.3838940981798125
output/sonata22-1_fragment_3.musicxml,1.7426470588235294
output/sonata11-4_fragment_38.musicxml,3.8511904761904763
output/sonata31-3_fragment_36.musicxml,1.0833333333333333
output/sonata18-4_fragment_35.musicxml,1.6313131313131313
output/sonata27-1_fragment_10.musicxml,0.8835453100158983
output/sonata07-1_fragment_77.musicxml,1.0
output/sonata09-2_fragment_18.musicxml,0.5833333333333333
output/sonata04-1_fragment_16.musicxml,1.1657608695652173
output/sonata13-1_fragment_12.musicxml,4.067049808429118
output/sonata04-3_fragment_35.musicxml,1.7941176470588236
output/sonata21-3_fragment_15.musicxml,3.770370370370369
output/sonata22-2_fragment_15.musicxml,3.75
output/sonata10-3_fragment_18.musicxml,2.8333333333333335
output/sonata30-2_fragment_25.musicxml,1.4166666666666667
output/sonata25-1_fragment_12.musicxml,1.8461538461538463
output/sonata14-3_fragment_5.musicxml,2.78125
output/sonata07-1_fragment_51.musicxml,1.7797619047619047
output/sonata11-1_fragment_46.musicxml,2.734920634920635
output/sonata05-1_fragment_26.musicxml,1.7113924050632914
output/sonata04-4_fragment_44.musicxml,5.529411764705882
output/sonata23-1_fragment_48.musicxml,3.4651162790697674
output/sonata21-3_fragment_107.musicxml,1.75
output/sonata32-1_fragment_24.musicxml,5.933676386506576
output/sonata12-1_fragment_40.musicxml,2.4034782608695653
output/sonata07-2_fragment_9.musicxml,1.0933333333333333
output/sonata32-1_fragment_36.musicxml,3.4818059299191377
output/sonata23-1_fragment_20.musicxml,2.7072829131652645
output/sonata22-2_fragment_46.musicxml,3.829710144927536
output/sonata28-1_fragment_16.musicxml,1.9533799533799532
output/sonata18-4_fragment_4.musicxml,1.8888888888888888
output/sonata21-1_fragment_72.musicxml,0.9474313022700119
output/sonata10-2_fragment_18.musicxml,2.4375
output/sonata19-2_fragment_17.musicxml,2.9583333333333335
output/sonata18-1_fragment_18.musicxml,2.5
output/sonata15-1_fragment_8.musicxml,1.4844827586206897
output/sonata17-3_fragment_23.musicxml,2.8019323671497585
output/sonata21-3_fragment_153.musicxml,2.577433628318584
output/sonata28-1_fragment_0.musicxml,1.2543295398317664
output/sonata22-2_fragment_10.musicxml,2.269230769230769
output/sonata03-3_fragment_12.musicxml,1.355614973262032
output/sonata16-3_fragment_36.musicxml,1.503712871287129
output/sonata30-3_fragment_10.musicxml,3.9419642857142856
output/sonata09-3_fragment_1.musicxml,0.9920948616600791
output/sonata02-4_fragment_40.musicxml,2.183035714285714
output/sonata29-1_fragment_41.musicxml,1.1379310344827587
output/sonata23-1_fragment_47.musicxml,3.3426573426573425
output/sonata02-2_fragment_6.musicxml,2.9045383411580605
output/sonata21-3_fragment_5.musicxml,2.5
output/sonata03-1_fragment_50.musicxml,3.5345622119815667
output/sonata04-4_fragment_15.musicxml,3.333333333333333
output/sonata16-3_fragment_22.musicxml,1.23109243697479
output/sonata21-3_fragment_95.musicxml,3.333333333333333
output/sonata14-3_fragment_38.musicxml,2.7916666666666665
output/sonata21-3_fragment_54.musicxml,2.857142857142857
output/sonata26-1_fragment_11.musicxml,1.464975845410628
output/sonata01-4_fragment_2.musicxml,0.9042553191489362
output/sonata26-1_fragment_26.musicxml,1.2171717171717171
output/sonata02-1_fragment_57.musicxml,3.8888888888888893
output/sonata12-1_fragment_33.musicxml,4.166666666666666
output/sonata03-4_fragment_32.musicxml,2.0
output/sonata10-1_fragment_18.musicxml,3.553571428571429
output/sonata04-1_fragment_62.musicxml,1.3836477987421383
output/sonata32-1_fragment_12.musicxml,3.0827018552390912
output/sonata14-3_fragment_30.musicxml,3.4545454545454546
output/sonata13-4_fragment_68.musicxml,2.8000000000000003
output/sonata02-1_fragment_56.musicxml,2.7332185886402756
output/sonata29-1_fragment_37.musicxml,1.3218390804597702
output/sonata29-2_fragment_43.musicxml,3.25
output/sonata10-2_fragment_16.musicxml,2.601680672268907
output/sonata02-1_fragment_19.musicxml,3.045112781954887
output/sonata10-3_fragment_35.musicxml,2.0227272727272725
output/sonata08-1_fragment_65.musicxml,2.0
output/sonata03-4_fragment_23.musicxml,3.32972972972973
output/sonata03-2_fragment_9.musicxml,5.5
output/sonata21-3_fragment_150.musicxml,1.375
output/sonata24-2_fragment_19.musicxml,4.0
output/sonata21-1_fragment_8.musicxml,1.8492822966507179
output/sonata04-1_fragment_19.musicxml,4.094594594594594
output/sonata10-3_fragment_23.musicxml,3.376436781609195
output/sonata03-3_fragment_1.musicxml,1.0714285714285712
output/sonata03-2_fragment_8.musicxml,5.951219512195122
output/sonata08-1_fragment_8.musicxml,1.5247079964061097
output/sonata02-1_fragment_51.musicxml,1.9404761904761905
output/sonata04-2_fragment_1.musicxml,1.780327868852459
output/sonata17-1_fragment_31.musicxml,2.4383164005805513
output/sonata27-2_fragment_17.musicxml,3.4893617021276597
output/sonata01-1_fragment_21.musicxml,1.6544117647058822
output/sonata20-2_fragment_17.musicxml,1.7438423645320196
output/sonata10-1_fragment_14.musicxml,2.0769230769230766
output/sonata21-4_fragment_4.musicxml,1.6666666666666665
output/sonata14-3_fragment_37.musicxml,3.4891304347826084
output/sonata03-1_fragment_60.musicxml,1.5
output/sonata31-3_fragment_17.musicxml,1.7234042553191489
output/sonata32-2_fragment_27.musicxml,8.832786885245902
output/sonata08-2_fragment_3.musicxml,2.7548209366391183
output/sonata27-1_fragment_5.musicxml,1.0933014354066986
output/sonata02-2_fragment_13.musicxml,2.4763636363636365
output/sonata31-3_fragment_34.musicxml,1.9733333333333332
output/sonata10-1_fragment_33.musicxml,3.2102564102564104
output/sonata21-3_fragment_102.musicxml,1.8076923076923077
output/sonata03-4_fragment_37.musicxml,1.6666666666666665
output/sonata26-3_fragment_47.musicxml,3.7516469038208164
output/sonata26-1_fragment_30.musicxml,1.8830357142857141
output/sonata25-1_fragment_25.musicxml,1.6067193675889329
output/sonata09-1_fragment_17.musicxml,3.5
output/sonata03-4_fragment_17.musicxml,2.528028933092224
output/sonata03-4_fragment_39.musicxml,1.9411764705882353
output/sonata12-1_fragment_25.musicxml,12.74025974025974
output/sonata27-2_fragment_18.musicxml,3.6474919466175795
output/sonata26-1_fragment_33.musicxml,1.8125
output/sonata16-1_fragment_80.musicxml,4.643356643356643
output/sonata29-3_fragment_42.musicxml,2.761764705882353
output/sonata21-3_fragment_109.musicxml,1.5161290322580645
output/sonata07-4_fragment_2.musicxml,2.7142857142857144
output/sonata26-1_fragment_34.musicxml,1.6953405017921146
output/sonata11-1_fragment_42.musicxml,1.9190476190476191
output/sonata21-3_fragment_133.musicxml,2.0
output/sonata23-3_fragment_56.musicxml,3.465587044534413
output/sonata21-3_fragment_92.musicxml,6
output/sonata30-2_fragment_36.musicxml,1.75
output/sonata26-1_fragment_38.musicxml,1.4312843578210894
output/sonata12-1_fragment_19.musicxml,11.690322580645159
output/sonata12-4_fragment_17.musicxml,3.2302631578947367
output/sonata26-1_fragment_29.musicxml,1.7142857142857144
output/sonata15-1_fragment_18.musicxml,0.7619047619047619
output/sonata27-1_fragment_18.musicxml,0.6533333333333333
output/sonata29-1_fragment_55.musicxml,1.2514285714285713
output/sonata18-2_fragment_19.musicxml,4.067415730337078
output/sonata20-2_fragment_26.musicxml,1.8848484848484848
output/sonata26-1_fragment_59.musicxml,2.0
output/sonata08-3_fragment_22.musicxml,1.05
output/sonata17-2_fragment_15.musicxml,3.6787148594377506
output/sonata23-1_fragment_12.musicxml,2.808080808080808
output/sonata32-1_fragment_0.musicxml,4.314059028879721
output/sonata12-1_fragment_52.musicxml,5.591036414565826
output/sonata29-4_fragment_49.musicxml,1.9704433497536944
output/sonata17-3_fragment_16.musicxml,4.461538461538462
output/sonata29-2_fragment_42.musicxml,4.0
output/sonata30-2_fragment_9.musicxml,1.5222222222222221
output/sonata30-2_fragment_29.musicxml,1.55
output/sonata24-2_fragment_33.musicxml,4.068965517241379
output/sonata12-3_fragment_3.musicxml,2.1708387096774198
output/sonata03-4_fragment_27.musicxml,1.7818181818181817
output/sonata17-1_fragment_30.musicxml,2.8928571428571423
output/sonata15-3_fragment_22.musicxml,1.4659090909090908
output/sonata13-4_fragment_26.musicxml,3.3372018052869117
output/sonata15-3_fragment_9.musicxml,1.366666666666667
output/sonata27-2_fragment_6.musicxml,2.9472527472527474
output/sonata11-1_fragment_25.musicxml,2.342857142857143
output/sonata14-1_fragment_16.musicxml,2.0930232558139537
output/sonata18-1_fragment_43.musicxml,3.0
output/sonata15-1_fragment_50.musicxml,2.0
output/sonata11-4_fragment_13.musicxml,3.25
output/sonata22-2_fragment_1.musicxml,2.540322580645161
output/sonata21-3_fragment_88.musicxml,6
output/sonata03-4_fragment_24.musicxml,1.6666666666666665
output/sonata05-1_fragment_52.musicxml,0.9803921568627452
output/sonata23-1_fragment_23.musicxml,2.4247252747252745
output/sonata23-2_fragment_2.musicxml,3.967391304347826
output/sonata29-4_fragment_36.musicxml,3.169453734671126
output/sonata01-1_fragment_16.musicxml,1.3421052631578947
output/sonata05-3_fragment_7.musicxml,3.287397157816006
output/sonata13-2_fragment_1.musicxml,1.0
output/sonata18-4_fragment_33.musicxml,1.6313131313131313
output/sonata11-1_fragment_5.musicxml,3.216514774924054
output/sonata29-4_fragment_76.musicxml,2.419181034482759
output/sonata13-4_fragment_7.musicxml,3.032258064516129
output/sonata27-2_fragment_24.musicxml,3.6246376811594203
output/sonata29-4_fragment_80.musicxml,2.251663829128618
output/sonata04-4_fragment_27.musicxml,3.841269841269841
output/sonata15-1_fragment_64.musicxml,1.51875
output/sonata11-1_fragment_31.musicxml,1.8896103896103895
output/sonata21-3_fragment_141.musicxml,1.6307692307692307
output/sonata16-3_fragment_51.musicxml,1.4265676567656764
output/sonata18-4_fragment_8.musicxml,1.0588235294117647
output/sonata21-3_fragment_121.musicxml,0.9568965517241379
output/sonata13-1_fragment_0.musicxml,2.8304347826086955
output/sonata13-4_fragment_14.musicxml,3.23728813559322
output/sonata12-2_fragment_14.musicxml,1.9090909090909092
output/sonata18-2_fragment_5.musicxml,3.902439024390244
output/sonata31-1_fragment_0.musicxml,2.055555555555556
output/sonata02-1_fragment_1.musicxml,1.4745098039215687
output/sonata08-3_fragment_33.musicxml,1.130730050933786
output/sonata12-4_fragment_27.musicxml,3.916666666666667
output/sonata28-2_fragment_17.musicxml,1.5
output/sonata08-2_fragment_2.musicxml,2.741071428571429
output/sonata15-1_fragment_57.musicxml,1.0833333333333333
output/sonata06-1_fragment_13.musicxml,3.164473684210526
output/sonata12-4_fragment_39.musicxml,2.1546052631578947
output/sonata15-4_fragment_45.musicxml,2.25
output/sonata29-2_fragment_17.musicxml,2.1666666666666665
output/sonata05-3_fragment_2.musicxml,2.639846743295019
output/sonata07-4_fragment_4.musicxml,3.2993421052631584
output/sonata31-3_fragment_52.musicxml,2.888888888888889
output/sonata17-2_fragment_9.musicxml,2.4544354838709688
output/sonata13-4_fragment_53.musicxml,3.0
output/sonata23-3_fragment_62.musicxml,3.25
output/sonata12-1_fragment_14.musicxml,6.111698113207548
output/sonata29-1_fragment_22.musicxml,1.1089449541284404
output/sonata21-1_fragment_73.musicxml,0.5830721003134796
output/sonata18-4_fragment_19.musicxml,1.4205882352941177
output/sonata32-2_fragment_40.musicxml,7.606299212598425
output/sonata21-2_fragment_6.musicxml,4.616666666666667
output/sonata17-1_fragment_6.musicxml,1.2326388888888895
output/sonata06-2_fragment_35.musicxml,1.3245614035087718
output/sonata17-3_fragment_21.musicxml,4.0
output/sonata21-3_fragment_85.musicxml,2.9206557377049176
output/sonata12-1_fragment_31.musicxml,2.7314814814814814
output/sonata09-1_fragment_6.musicxml,1.025
output/sonata03-4_fragment_52.musicxml,2.4696969696969697
output/sonata23-3_fragment_74.musicxml,5.733333333333333
output/sonata23-1_fragment_44.musicxml,2.408521303258145
output/sonata11-1_fragment_2.musicxml,2.973809523809524
output/sonata05-1_fragment_36.musicxml,1.0
output/sonata10-2_fragment_14.musicxml,4.233354571519592
output/sonata25-3_fragment_24.musicxml,2.2800000000000002
output/sonata21-1_fragment_56.musicxml,5.428571428571429
output/sonata30-2_fragment_5.musicxml,1.0353481795687522
output/sonata23-1_fragment_37.musicxml,2.571991639295312
output/sonata05-2_fragment_12.musicxml,2.841666666666667
output/sonata32-1_fragment_2.musicxml,4.001393574886314
output/sonata04-3_fragment_23.musicxml,1.7777777777777777
output/sonata06-1_fragment_5.musicxml,3.7391304347826084
output/sonata15-1_fragment_23.musicxml,1.2916666666666667
output/sonata04-2_fragment_11.musicxml,2.8427184466019417
output/sonata18-4_fragment_69.musicxml,2.0
output/sonata29-4_fragment_93.musicxml,2.087893296853625
output/sonata01-3_fragment_10.musicxml,1.2045454545454546
output/sonata01-4_fragment_23.musicxml,2.2
output/sonata04-1_fragment_86.musicxml,1.5370575221238938
output/sonata01-4_fragment_44.musicxml,2.2777777777777777
output/sonata21-1_fragment_39.musicxml,3.652439024390244
output/sonata08-2_fragment_5.musicxml,4.309481216457961
output/sonata08-1_fragment_24.musicxml,2.0
output/sonata29-4_fragment_24.musicxml,1.869047619047619
output/sonata18-3_fragment_17.musicxml,1.5166666666666666
output/sonata21-4_fragment_2.musicxml,1.9444444444444444
output/sonata01-4_fragment_14.musicxml,2.9000000000000004
output/sonata05-1_fragment_61.musicxml,1.7272727272727273
output/sonata15-1_fragment_24.musicxml,1.2916666666666667
output/sonata29-4_fragment_84.musicxml,1.68987012987013
output/sonata18-2_fragment_36.musicxml,4.056826849733028
output/sonata13-4_fragment_4.musicxml,3.4671052631578947
output/sonata17-3_fragment_66.musicxml,3.209109730848861
output/sonata30-2_fragment_22.musicxml,0.5501165501165501
output/sonata11-1_fragment_36.musicxml,0.953125
output/sonata03-4_fragment_10.musicxml,3.5
output/sonata26-3_fragment_28.musicxml,4.0
output/sonata25-1_fragment_29.musicxml,1.5666666666666667
output/sonata31-3_fragment_8.musicxml,1.375
output/sonata15-1_fragment_88.musicxml,1.2916666666666667
output/sonata09-3_fragment_20.musicxml,1.5436507936507935
output/sonata15-1_fragment_43.musicxml,0.7142857142857142
output/sonata08-1_fragment_38.musicxml,1.0
output/sonata21-4_fragment_8.musicxml,1.5
output/sonata18-4_fragment_38.musicxml,2.0
output/sonata16-3_fragment_54.musicxml,1.91537795373005
output/sonata16-1_fragment_36.musicxml,4.0
output/sonata29-4_fragment_1.musicxml,2.670496789455897
output/sonata16-2_fragment_25.musicxml,5.499282581068339
output/sonata19-1_fragment_6.musicxml,3.7980769230769234
output/sonata30-1_fragment_1.musicxml,2.774193548387097
output/sonata07-1_fragment_47.musicxml,1.3598484848484849
output/sonata03-3_fragment_4.musicxml,1.5480769230769231
output/sonata05-1_fragment_31.musicxml,1.7272727272727273
output/sonata32-2_fragment_20.musicxml,12.545454545454547
output/sonata13-4_fragment_64.musicxml,3.145161290322581
output/sonata21-3_fragment_140.musicxml,1.6666666666666665
output/sonata24-1_fragment_3.musicxml,2.308485056681553
output/sonata22-2_fragment_12.musicxml,3.289351851851852
output/sonata18-4_fragment_39.musicxml,2.0133333333333336
output/sonata21-1_fragment_43.musicxml,3.3846153846153846
output/sonata30-1_fragment_12.musicxml,2.1547619047619047
output/sonata28-1_fragment_6.musicxml,2.32183908045977
output/sonata16-3_fragment_62.musicxml,1.7083333333333335
output/sonata30-2_fragment_19.musicxml,1.2083333333333333
output/sonata17-3_fragment_71.musicxml,4.086956521739131
output/sonata22-1_fragment_33.musicxml,6.316666666666667
output/sonata17-3_fragment_60.musicxml,2.6907020872865273
output/sonata04-1_fragment_35.musicxml,2.047592385218365
output/sonata10-3_fragment_3.musicxml,5.048951048951049
output/sonata11-4_fragment_6.musicxml,4.026272577996716
output/sonata12-4_fragment_11.musicxml,3.25
output/sonata24-2_fragment_5.musicxml,3.611205432937182
output/sonata29-2_fragment_44.musicxml,2.064516129032258
output/sonata22-1_fragment_7.musicxml,5.545454545454545
output/sonata32-2_fragment_18.musicxml,14.039526562069916
output/sonata16-1_fragment_78.musicxml,4.753246753246754
output/sonata11-3_fragment_9.musicxml,2.525
output/sonata12-2_fragment_11.musicxml,1.5045454545454546
output/sonata21-3_fragment_163.musicxml,0.894370651486401
output/sonata22-2_fragment_37.musicxml,4.0
output/sonata10-3_fragment_41.musicxml,4.511278195488723
output/sonata15-2_fragment_8.musicxml,5.131550802139036
output/sonata29-1_fragment_21.musicxml,1.1368038740920097
output/sonata03-1_fragment_28.musicxml,2.1333333333333333
output/sonata27-1_fragment_24.musicxml,4.0285714285714285
output/sonata04-4_fragment_0.musicxml,3.126436781609195
output/sonata29-4_fragment_23.musicxml,2.7868421052631582
output/sonata16-1_fragment_33.musicxml,4.651248843663275
output/sonata24-1_fragment_15.musicxml,2.106930693069307
output/sonata02-1_fragment_67.musicxml,1.1975
output/sonata29-2_fragment_35.musicxml,1.9521800281293953
output/sonata27-1_fragment_29.musicxml,2.6
output/sonata17-3_fragment_46.musicxml,2.5714285714285716
output/sonata15-1_fragment_11.musicxml,0.6543778801843317
output/sonata02-3_fragment_11.musicxml,1.4045454545454545
output/sonata21-3_fragment_157.musicxml,0.9568965517241379
output/sonata22-1_fragment_18.musicxml,1.753682487725041
output/sonata23-3_fragment_88.musicxml,2.425
output/sonata23-2_fragment_5.musicxml,3.6022727272727275
output/sonata26-1_fragment_61.musicxml,1.2
output/sonata13-2_fragment_14.musicxml,1.2456896551724137
output/sonata27-2_fragment_14.musicxml,4.037878787878788
output/sonata07-1_fragment_48.musicxml,1.5217391304347827
output/sonata14-3_fragment_43.musicxml,3.625
output/sonata21-1_fragment_44.musicxml,3.8464646464646464
output/sonata04-1_fragment_22.musicxml,1.7647058823529411
output/sonata13-4_fragment_39.musicxml,4.0
output/sonata09-2_fragment_17.musicxml,0.7960526315789473
output/sonata08-3_fragment_0.musicxml,1.8074074074074074
output/sonata23-1_fragment_24.musicxml,2.4396103896103893
output/sonata18-1_fragment_54.musicxml,0.9996569468267581
output/sonata17-3_fragment_67.musicxml,3.373913043478261
output/sonata05-2_fragment_3.musicxml,2.2701149425287355
output/sonata16-1_fragment_73.musicxml,2.374056280027454
output/sonata12-1_fragment_47.musicxml,6.227272727272727
output/sonata04-4_fragment_35.musicxml,5.571428571428571
output/sonata30-1_fragment_15.musicxml,11.466441703143662
output/sonata04-3_fragment_19.musicxml,1.3152709359605912
output/sonata29-1_fragment_82.musicxml,1.7239057239057238
output/sonata11-4_fragment_47.musicxml,5.2
output/sonata15-3_fragment_8.musicxml,1.366666666666667
output/sonata22-2_fragment_32.musicxml,3.2266949152542375
output/sonata30-3_fragment_5.musicxml,1.5669642857142856
output/sonata24-2_fragment_22.musicxml,2.72375366568915
output/sonata04-1_fragment_65.musicxml,0.6070501866970445
output/sonata30-2_fragment_7.musicxml,1.1916666666666667
output/sonata01-1_fragment_25.musicxml,2.1357142857142857
output/sonata10-2_fragment_15.musicxml,2.4680018416206257
output/sonata16-1_fragment_79.musicxml,4.848484848484849
output/sonata26-3_fragment_1.musicxml,3.333333333333333
output/sonata29-4_fragment_44.musicxml,1.4083333333333332
output/sonata16-3_fragment_10.musicxml,1.8567774936061379
output/sonata02-4_fragment_22.musicxml,2.4629629629629615
output/sonata28-1_fragment_13.musicxml,1.5508021390374331
output/sonata03-3_fragment_21.musicxml,1.8333333333333333
output/sonata02-2_fragment_19.musicxml,1.8213156230234029
output/sonata01-1_fragment_18.musicxml,1.2556818181818183
output/sonata29-3_fragment_25.musicxml,7.575757575757574
output/sonata21-1_fragment_45.musicxml,3.741538461538462
output/sonata07-1_fragment_56.musicxml,1.4177018633540373
output/sonata23-3_fragment_57.musicxml,3.0009756097560976
output/sonata21-1_fragment_49.musicxml,2.272268907563025
output/sonata12-4_fragment_26.musicxml,3.0250783699059567
output/sonata08-2_fragment_11.musicxml,5.048076923076926
output/sonata18-4_fragment_27.musicxml,1.7777777777777777
output/sonata02-4_fragment_43.musicxml,3.030432668935344
output/sonata31-2_fragment_39.musicxml,1.9
output/sonata11-1_fragment_22.musicxml,2.564516129032258
output/sonata05-1_fragment_1.musicxml,1.898989898989899
output/sonata28-2_fragment_3.musicxml,1.9120567375886526
output/sonata03-4_fragment_20.musicxml,3.1363636363636367
output/sonata06-1_fragment_36.musicxml,3.4122938530734634
output/sonata01-4_fragment_40.musicxml,2.510304449648712
